attached_links_url,attached_medias_url,attached_videos,author_id,author_username,community_notes,conversation_id,created_time,favorite_count,geo_lat,geo_lon,id,in_reply_to_post_id,in_reply_to_profile_id,in_reply_to_profile_username,place_country_code,place_country_name,place_full_name,place_type,post_type,quote_count,quoted_status_id,quoted_status_profile_username,reply_count,retweet_count,source,text,text_lang,text_tagged_users,text_tags,timestamp,view_count,term,sentiment,tone,tweet_insert_timestamp
,https://pbs.twimg.com/media/F9cBzuabIAA5TZJ.jpg,,1581046483,mallikarjun456,,1717834420214976583,2023-10-27T10:00:47,1,,,1717843778063728697,1717837347625349171,1706643983374393344,MANNETTE2023,,,,,reply,0,,,0,0,,"@MANNETTE2023 Mahua is in great trouble

She will not 1ly lose her MP seat💺but also she vl b investigated by CBI for bribe 'cash for query'

By NIA if national security is involved because she gave login ID to Dubai based business👨& is their any int conspiracy to destabilise Indian economy? https://t.co/it9g8K6rrC",en,MANNETTE2023,,1698400847,20,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
https://loom.ly/dPkzW9o,https://pbs.twimg.com/media/F9cB79DWkAAgK-4.jpg,,15997770,TimeOutDubai,,1717844152136642862,2023-10-27T10:02:16,4,,,1717844152136642862,,,,,,,,post,0,,,0,1,,"Emirates Premium Economy to launch on India flights this weekend
https://t.co/95iW0xajC7 https://t.co/nGwFDyfiGW",en,,,1698400936,1604,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
https://hubs.li/Q026Y2640,https://pbs.twimg.com/media/F9cXQvSXQAATqjG.jpg,,742435938928857094,BXB_AE,,1717867361837932583,2023-10-27T11:34:30,0,,,1717867361837932583,,,,,,,,post,0,,,0,0,,"The Cairo Peace Summit Condemned the Israel-Gaza Conflict…
Read more in BXB Blog - https://t.co/znePU5fhHv
#Dubaieconomy #uaebusiness #dubaiinvestments  #startupinvestments #startupinmena #menastartup #dubaistartup #uaebusiness #dubaibusiness  #MENA https://t.co/yIeZU3pM09",en,,dubaibusiness--|--dubaieconomy--|--dubaiinvestments--|--dubaistartup--|--mena--|--menastartup--|--startupinmena--|--startupinvestments--|--uaebusiness,1698406470,10,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
,https://pbs.twimg.com/media/F9cpp1yXIAAI-cd.jpg,,754625107624992768,Chulbulpanda420,,1717780477611024771,2023-10-27T12:54:54,8,,,1717887597996028276,1717780477611024771,754625107624992768,Chulbulpanda420,,,,,reply,0,,,1,0,,"Tell me one line which offend anyone who want india to have number 1 economy.
Everyone want USA like jobs,Dubai like luxuries but No one wants to make improvement in himself/herself. https://t.co/ddo7i84zbF",en,,,1698411294,559,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
http://offplanfinder.com,https://pbs.twimg.com/media/F9c23IIa8AA_YZA.jpg,,1706316919282778112,offplan_finder,,1717902826444304415,2023-10-27T13:55:25,2,,,1717902826444304415,,,,,,,,post,0,,,2,0,,"Dubai offers a thriving economy, investor-friendly policies, and a high-quality lifestyle, making it a top choice for global investors.
.
For more information, get in touch via:
Phone: +1 717-734-5677
E-mail: marketing@offplanfinder.com
Web:  https://t.co/rHkhjUvEAA
 #RealEstate https://t.co/F0ao4T75WO",en,,realestate,1698414925,13,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
,https://video.twimg.com/ext_tw_video/1717925342378147840/pu/vid/avc1/1280x720/fCjReQGNw2xWHNk2.mp4?tag=12,https://video.twimg.com/ext_tw_video/1717925342378147840/pu/vid/avc1/1280x720/fCjReQGNw2xWHNk2.mp4?tag=12,1705638201971585024,HIMANSHUWD,,1717925403762045301,2023-10-27T15:25:08,1,,,1717925403762045301,,,,,,,,post,0,,,0,0,,"Dubai History And Economy By @himanshuworldwide  | Video On 29/10/2023 11:00 AM
#dubai #rich #History #dubailife #DubaiPortaP #richlife #YouTube #factvideo https://t.co/HN7Qqp52Nc",en,,dubai--|--dubailife--|--dubaiportap--|--factvideo--|--history--|--rich--|--richlife--|--youtube,1698420308,29,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
,,,591285522,canada_number1,,1717947582536618270,2023-10-27T16:53:16,0,,,1717947582536618270,,,,,,,,post,0,,,0,0,,Why has Qatar with all the money it has not built luxury towers for all Palestinians and developed the economy and created with Gaza a new hub like Dubai in the Emirates?? Because Qatar wants poor Palestinians to transform them into terrorists!!,en,,,1698425596,59,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
https://wealthradar360.com/dubais-economy-to-grow-3-4-in-2024-fitch-ratings-says/,,,1654153303280738305,wealthradarnews,,1717989578194198892,2023-10-27T19:40:08,0,,,1717989578194198892,,,,,,,,post,0,,,0,0,,"Dubai's economy is set to grow by 3.4% in 2024. #EconomicForecast #WealthRadar360 #DubaiEconomy
https://t.co/IkWl5TylHh",en,,dubaieconomy--|--economicforecast--|--wealthradar360,1698435608,11,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
,,,11225192,EmekaOkoye,,1717999554350534869,2023-10-27T20:19:47,28,,,1717999554350534869,,,,,,,,post,0,,,4,7,,"I will be sharing more examples of the importance of Government knowledge from my recent Dubai visit.

The Dubai airport isn't as fascinating as the ones I will show next.

Hint:
- Urban Planning
- circular economy
- policing
- Open Data
- AI
- Science Research 

Keep in touch.",en,,,1698437987,1508,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
,,,1648523456185798657,NorthpoleS97040,,1718128871646896513,2023-10-28T04:53:40,4,,,1718128877850214643,1718128873567932600,1648523456185798657,NorthpoleS97040,,,,,reply,0,,,1,2,,"Questions so as to extract information and also tarnish Adani Groups image and to hurt our Economy
No matter what #HaramiMahua claims today 
The IT Cell of Parliament can Track Two Login sessions+ X-Originating Login IP, One such IP of Dubai can be traced and implicated easily👍",en,,haramimahua,1698468820,26,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
,,,571655062,steven1976a,,1717964473531613318,2023-10-28T05:49:34,0,,,1718142946724462999,1717969813321007253,296216378,beaks1973,,,,,reply,0,,,1,0,,"@beaks1973 @GolfMonthly It's 100% changed professional golf.  The whole investment is about turning Saudi into a tourism destination in the next 20-30 years, like Dubai has done with their economy. To think after 1 year that success could be measured on a short term PL sheet is blind",en,GolfMonthly--|--beaks1973,,1698472174,43,dubai economy,unknown,unknown,2023-11-27 19:51:56.806872
