attached_links_url,attached_medias_url,attached_videos,author_id,author_username,community_notes,conversation_id,created_time,favorite_count,geo_lat,geo_lon,id,in_reply_to_post_id,in_reply_to_profile_id,in_reply_to_profile_username,place_country_code,place_country_name,place_full_name,place_type,post_type,quote_count,quoted_status_id,quoted_status_profile_username,reply_count,retweet_count,source,text,text_lang,text_tagged_users,text_tags,timestamp,view_count,term,sentiment,tone
,,,1309776626,raheelvayani,,1717570547452981610,2023-10-26T15:55:04,0,,,1717570547452981610,,,,,,,,quote,0,1703779382136041509,AneesBaqir_,0,0,,"Check this out the analysis on #PTISMT
@PTIofficial 
@PTIOfficialCA 
@PTI_Achievement 
@asherbajwa 
@MoeedNj
@SHABAZGIL
#PTI_SocialMedia_Exposed",en,MoeedNj--|--PTIOfficialCA--|--PTI_Achievement--|--PTIofficial--|--SHABAZGIL--|--asherbajwa,pti_socialmedia_exposed--|--ptismt,1698335704,11,social media analysis,unknown,unknown
https://careers.purdue.edu/job-invite/28749/,https://pbs.twimg.com/media/F9YVJH2XMAAcEFg.jpg,,66758904,PurdueAgEcon,,1717583693210845658,2023-10-26T16:47:18,4,,,1717583693210845658,,,,,,,,post,0,,,0,1,,"We're hiring! The AgEcon Dept. is seeking a Research Assistant to lead and coordinate the planning, data collection, data analysis, and journal article development for research projects using online and social media data. Learn more and apply -  https://t.co/0y1ilrhPXP https://t.co/0eQNNmlLRW",en,,,1698338838,625,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9ZPlOHXAAAXFkU.jpg,,1661810570222338050,Socialbeario,,1717648225639731222,2023-10-26T21:03:44,0,,,1717648225639731222,,,,,,,,post,0,,,0,0,,"Engaging posts and strategic planning go hand in hand! 🤝

Strategic planning sets the tone and timing, allowing for consistent, authentic, and audience-focused content, while feedback analysis ensures ongoing improvement, fostering meaningful connections.

#socialmedia #content https://t.co/bNE56NdWWg",en,,content--|--socialmedia,1698354224,9,social media analysis,unknown,unknown
https://www.theepochtimes.com/world/analysis-deep-ideological-conflict-comes-to-fore-in-geopolitics-surrounding-israel-hamas-conflict-5514693?utm_medium=social&utm_source=twitter&utm_campaign=digitalsub,,,29097819,EpochTimes,,1717750466832916713,2023-10-27T03:50:00,18,,,1717750466832916713,,,,,,,,post,0,,,1,8,,"ANALYSIS: Israel–Hamas Conflict Casts Spotlight on Clash Between China and US

Amid the Israeli–Hamas war, social media casts the divide between the global left and the liberal world order into stark relief.
https://t.co/pNE1R1VgHj",en,,,1698378600,9865,social media analysis,unknown,unknown
https://shorturl.at/chmHL,,,1009419430504353792,AnganaCk,,1717751851926618569,2023-10-27T04:00:10,16,,,1717753027392930085,1717751856510959805,1009419430504353792,AnganaCk,,,,,reply,0,,,1,9,,I also spoke to the people behind four popular Kuki-Zo and Meitei handles to understand about their motivations. You can read it all here and more about the social media analysis here: https://t.co/rADfCXJr1M,en,,,1698379210,1845,social media analysis,unknown,unknown
,,,1148659713409601537,Akanksha_mish27,,1717764225517707342,2023-10-27T04:44:40,10,,,1717764225517707342,,,,,,,,quote,0,1717741802952823280,reporters_co,1,5,,"An important story, with impeccable data analysis of social media and disinformation fueling Manipur's conflict.",en,,,1698381880,1906,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9bd91hbkAATRWg.jpg,,260792510,yazdanifauzia,,1717804371235512588,2023-10-27T07:24:12,5,,,1717804371235512588,,,,,,,,post,0,,,0,2,,"Sine when @dawn_com has started writing it’s editorial under the influence of social media? What is editorial analysis in it👇🏼
#Pakistan #Election2024 https://t.co/Ms7K9K1t9i",en,dawn_com,election2024--|--pakistan,1698391452,515,social media analysis,unknown,unknown
https://www.kommersant.ru/doc/6298834,https://pbs.twimg.com/media/F9bgkXSWcAAWncm.png,,49408718,jakluge,,1717807256849584609,2023-10-27T07:35:40,74,,,1717807256849584609,,,,,,,,post,3,,,8,20,,"Russians are more worried about the lack of hollywood movies like ""Barbie"" and ""Oppenheimer"" in Russian cinemas than about a new wave of mobilization. Meanwhile, the biggest fear are drone attacks. Those are the results of social media analysis in Q3/2023.
https://t.co/OPGnOQy021 https://t.co/Uwlh1qzpl7",en,,,1698392140,7632,social media analysis,unknown,unknown
https://www.usmlesarthi.com/rapid-affordable-research.html,https://pbs.twimg.com/media/F9bhOfcawAA4D22.jpg,,850797338197020672,usmlesarthi,,1717808068598407386,2023-10-27T07:38:53,0,,,1717808068598407386,,,,,,,,post,0,,,0,0,,"🔬 New Research Opportunities Announcement! 🌟

Research topic of the month
👉 Quality & Reliability Analysis of Healthcare Content on Social Media

Join our research community today and be part of groundbreaking discoveries! 🚀

https://t.co/tfupnZKgwW

#match2025 #research https://t.co/Lm2G242bpJ",en,,match2025--|--research,1698392333,76,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9bkYN_WsAAXhI_.jpg,,905956790164172801,narrativaoral,,1717811886958297331,2023-10-27T07:54:03,2,,,1717811886958297331,,,,,,,,post,0,,,0,0,,"I would like to thank Dr Adrián A. Diaz-Faes and Dr @IABPhD for the opportunity to present my research on emotions about animals and nature on social media at
@Ingenio_CsicUpv in #Valencia #Spain A fruitful exchange with colleagues that will contribute to refine the analysis https://t.co/dYmEuuYJvg",en,IABPhD--|--Ingenio_CsicUpv,spain--|--valencia,1698393243,67,social media analysis,unknown,unknown
https://www.aljazeera.com/features/2023/10/27/in-indias-strife-torn-manipur-narrative-battle-is-fought-on-social-media,,,52807012,th_robert,,1717827701254529488,2023-10-27T08:56:54,169,,,1717827701254529488,,,,,,,,post,1,,,19,156,,"Read Angana Chakrabarti's (@AnganaCk) analysis on how social media has become a battleground for the ethnic conflict in Manipur at Aljazeera @AJEnglish. 
https://t.co/dXkPguRnDi",en,AJEnglish--|--AnganaCk,,1698397014,7621,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9cHp6BW0AAlEPa.jpg,,3040699408,etcbc_vu,,1717850208434811258,2023-10-27T10:26:20,14,,,1717850208434811258,,,,,,,,post,1,,,0,2,,Exciting second #ETCBCsocialmedia2023 @networkinstvu @VU_FRT hackathon about all the complexities in the detection and analysis of religious language and social media with @suufy @MirandaKlaver @PeursenWTvan @BGaraiko @J_Froeh and others https://t.co/tg5iGYtwtx,en,BGaraiko--|--J_Froeh--|--MirandaKlaver--|--PeursenWTvan--|--VU_FRT--|--networkinstvu--|--suufy,etcbcsocialmedia2023,1698402380,1057,social media analysis,unknown,unknown
,,,1487324142852583426,BCherich,,1717854565775573368,2023-10-27T10:43:39,68,,,1717854565775573368,,,,,,,,post,0,,,5,31,,"Pergamon Group is hiring:

If you have at least three years of experience in the following skills, you may be the person we are looking for: 
1. Data analysis
2. SEO and SEM
3. Content creation
4. Social Media Marketing
5. Website content management
6. Basic design skills…",en,,,1698403419,12385,social media analysis,unknown,unknown
https://demos.co.uk/director-of-casm/,,,6307572,Demos,,1717865569880265003,2023-10-27T11:27:22,4,,,1717865569880265003,,,,,,,,post,1,,,0,6,,"We're seeking a leader to shape the future of CASM: the Centre for the Analysis of Social Media at Demos.

If you're passionate about digital technologies, as well as the social, economic & democratic contexts they're shaping, we'd love to hear from you👇
https://t.co/0NE2fu07f1",en,,,1698406042,3505,social media analysis,unknown,unknown
https://www.toowe.io,https://video.twimg.com/ext_tw_video/1717887919665631232/pu/vid/avc1/1240x620/HP1phw9qA-3QmASU.mp4?tag=12,https://video.twimg.com/ext_tw_video/1717887919665631232/pu/vid/avc1/1240x620/HP1phw9qA-3QmASU.mp4?tag=12,1656920481079914497,tooweio,,1717887961469943899,2023-10-27T12:56:21,0,,,1717887961469943899,,,,,,,,post,0,,,0,0,,"Maximize your #socialmedia strategy with a SWOT analysis! Identify your strengths, address weaknesses, seize opportunities, and mitigate threats for a winning game plan. 
Visit: https://t.co/kEpPPBLdo9
.
#socialmediatools
#socialmediascheduling
#SocialMediaAutomation
#toowe https://t.co/4x5jq8jC3b",en,,socialmedia--|--socialmediaautomation--|--socialmediascheduling--|--socialmediatools--|--toowe,1698411381,3,social media analysis,unknown,unknown
,,,152139084,BrianSuttererMD,,1717903792736182712,2023-10-27T13:59:15,332,,,1717903792736182712,,,,,,,,quote,2,1717890596684124442,thedunkcentral,17,5,,I’d argue there’s probably more young fans watching with all the social media and YouTube highlights and analysis videos,en,,,1698415155,51397,social media analysis,unknown,unknown
http://dlvr.it/Sy2Jg0,,,1569656585026437121,socialcrowdpro,,1717907295622103406,2023-10-27T14:13:11,0,,,1717907295622103406,,,,,,,,post,0,,,0,0,,How to Do a Market Analysis (in Under 60 Minutes) https://t.co/gqjqC9bG0I,en,,,1698415991,2,social media analysis,unknown,unknown
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0279796,,,1596753938434359297,Strawman_chan,,1717356063345799268,2023-10-27T14:48:51,0,,,1717916272417968300,1717356063345799268,203226736,SharylAttkisson,,,,,reply,0,,,0,0,,@SharylAttkisson The retraction: https://t.co/oilCyERGCW,en,SharylAttkisson,,1698418131,52,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9dcQT5a0AAopsi.jpg,,1636161770405474306,ri_maakter,,1717943222184661464,2023-10-27T16:35:56,1,,,1717943222184661464,,,,,,,,post,0,,,0,0,,"Social Media Track's 🎯

👉🏿 User Activity Tracking.
👉🏿 Analytics Tools.
👉🏿 Behavioral Analysis.

#socialmedia #SocialMediaManagement #MarketingStrategy #Rimaakter #DigitalMarketing #DigitalMarketingStrategy #Socialmediamanager https://t.co/B4a7UvMV5h",en,,digitalmarketing--|--digitalmarketingstrategy--|--marketingstrategy--|--rimaakter--|--socialmedia--|--socialmediamanagement--|--socialmediamanager,1698424556,37,social media analysis,unknown,unknown
,https://video.twimg.com/ext_tw_video/1717970350951337985/pu/vid/avc1/720x720/Dha6YJEBA4binKuN.mp4?tag=12,https://video.twimg.com/ext_tw_video/1717970350951337985/pu/vid/avc1/720x720/Dha6YJEBA4binKuN.mp4?tag=12,79642239,sundaji,,1717970456899457272,2023-10-27T18:24:09,0,,,1717970456899457272,,,,,,,,post,0,,,0,0,,"Great analysis and presentation. Worthy of being shared.
Someone should translate this into Tamil voiceover and share on social media!!! https://t.co/6RhNxwGqxl",en,,,1698431049,2,social media analysis,unknown,unknown
,,,338250452,publicdefender_,,1717976063374979571,2023-10-27T18:46:26,8,,,1717976063374979571,,,,,,,,quote,0,1717974633519989051,barbarasto88567,1,2,,"You need to give a follow…been critical of everyone involved. Look up my analysis on Allen’s change of venue, motion in limine, and his suppression motion. 

Folks at the jail think I’m pro-law enforcement. Folks on social media think I’m pro-defense. Prosecuted cases. Now…",en,,,1698432386,681,social media analysis,unknown,unknown
,,,4184466087,x3r0gxx,,1718039595537875242,2023-10-27T22:59:00,60,,,1718039624566624598,1718039623111225801,4184466087,x3r0gxx,,,,,reply,0,,,1,9,,- we also have zionists now doing data analysis of where social media is at and mobilizing to try to change the narrative. what they intend to do now remains to be seen but it's critical to watch them closely,en,,,1698447540,463,social media analysis,unknown,unknown
,,,1544919640954085377,KCPayTreeIt,,1718039715604009053,2023-10-28T01:38:40,1314,,,1718079806565196070,1718039715604009053,132496568,NewYorkStateAG,,,,,reply,3,,,55,193,,"@NewYorkStateAG Angry Giant (AG) gives another video update for an ongoing “trial” against Trump. Can you point me towards any other trials where you provided public play-by-play analysis on social media, where the defendant you’re publicly convicting is on a gag order? 🤡",en,NewYorkStateAG,,1698457120,8102,social media analysis,unknown,unknown
,,,1544919640954085377,KCPayTreeIt,,1718080258161709394,2023-10-28T01:40:28,275,,,1718080258161709394,,,,,,,,quote,20,1718039715604009053,newyorkstateag,172,146,,"Angry Giant (AG) gives another video update for an ongoing “trial” against Trump. Can you point me towards any other trials where you provided public play-by-play analysis on social media, where the defendant you’re publicly convicting is on a gag order? 🤡",en,,,1698457228,10386,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9fgoM-W0AAKuLi.jpg,,26176814,ashoklalla,,1718088775878987970,2023-10-28T02:14:19,6,,,1718088775878987970,,,,,,,,post,1,,,1,1,,"The best analysis of how the teams stand halfway through the cricket World Cup.

By a social media team that gets cricket and gets social media. 

Without trying too hard to fit into what's trending, they manage to stand out. Something that most brands need to learn to do. https://t.co/XT7b4OA9RW",en,,,1698459259,856,social media analysis,unknown,unknown
,,,1670480084837228544,MrHappyCrappy,,1718123532989677858,2023-10-28T04:32:26,0,,,1718123532989677858,,,,,,,,post,0,,,1,0,,Can we stop forcing big accounts on social media to give complex political analysis that they aren’t knowledgeable enough to give,en,,,1698467546,60,social media analysis,unknown,unknown
,,,3111658152,Telugu360,,1718131595175932034,2023-10-28T05:04:28,994,,,1718131595175932034,,,,,,,,post,56,,,84,441,,"Jailer has collected a staggering 62% MORE revenue than LEO in USA  

Ironically, Few ignorant media / Social media machinery of a hero would have given you a different picture - Right ? 

Here is the T360  Exclusive Fact Check & Analysis  #Jailer  Vs #LEO  in USA !

Tamil Jailer…",en,,jailer--|--leo,1698469468,96334,social media analysis,unknown,unknown
,,,235472051,CelebrityPocket,,1718203689905909983,2023-10-28T09:50:57,0,,,1718203689905909983,,,,,,,,post,0,,,0,0,,"Econsultancy publishes independent research, analysis and advice on digital marketing, social media, ecommerce, SEO, mobile and tech for business.",en,,,1698486657,3,social media analysis,unknown,unknown
,,,1280569274780790784,TheGreatAustoo,,1718232449988067778,2023-10-28T11:45:13,0,,,1718232449988067778,,1558557054,NjokiMwihaki,,,,,post,0,,,1,0,,@NjokiMwihaki hey I want you to help me with thesis analysis about social media and mental health,en,NjokiMwihaki,,1698493513,2,social media analysis,unknown,unknown
,https://video.twimg.com/ext_tw_video/1718261339666489344/pu/vid/avc1/720x720/TV0bn7EnQa2WL8PI.mp4?tag=12,https://video.twimg.com/ext_tw_video/1718261339666489344/pu/vid/avc1/720x720/TV0bn7EnQa2WL8PI.mp4?tag=12,1671505626126766080,PendulinePixels,,1718261371161440335,2023-10-28T13:40:09,0,,,1718261371161440335,,,,,,,,post,0,,,0,0,,"🚀 The Social Media Advantage 🚀

Why does social media management matter? Here's why:

1. Visibility👀
2. Engagement🤝🏻
3. Trust🤝🏻
4. Analysis📈
5. Global Reach🌐

Contact us to skyrocket your brand's online presence! 

#SocialMediaManagement #PendulinePixels
#creativeagency https://t.co/O7XW6F5m4G",en,,creativeagency--|--pendulinepixels--|--socialmediamanagement,1698500409,2,social media analysis,unknown,unknown
,,,753448536,robin_dimond,,1718281475165143059,2023-10-28T15:00:02,1,,,1718281475165143059,,,,,,,,post,0,,,0,0,,"Why do we need data analytics in marketing? I mean, everything from customer behavior, website traffic, and social media engagement requires the data analysis. It lets marketers identify trends to target right audiences. 

Utilize emerging technologies to elevate your business.",en,,,1698505202,27,social media analysis,unknown,unknown
https://www.tiktok.com/@timothyimholt/video/7295027919015906603,,,224739714,TimothyImholt,,1718285468381454669,2023-10-28T15:15:54,5,,,1718285468381454669,,,,,,,,post,0,,,0,1,,"I am also over on TikTok if you want to follow along with some results of data analysis we are doing on how to be seen on social media. Part of my day job is using advanced analytics to figure out those pesky algorithms.

https://t.co/9DBe3KqAs6",en,,,1698506154,216,social media analysis,unknown,unknown
,,,1491809510876319745,ThamarSmit1,,1718296625993388108,2023-10-28T16:00:14,1,,,1718296625993388108,,,,,,,,quote,0,1717984130162479612,likaluca,0,2,,“Ethnic cleansing in Darfur - Analysis of satellite and social media data reveals at least 68 villages in Darfur have been set on fire by armed militias since the civil war began.” Obviously the UN is ‘concerned’,en,,,1698508814,133,social media analysis,unknown,unknown
https://www.opindia.com/2023/10/muslims-no-1-in-rape-murder-loot-aiudf-chief-badruddin-ajmal/?s=09,,,44693532,mayankjain100,,1718342700846760193,2023-10-28T19:03:19,0,,,1718342700846760193,,,,,,,,post,0,,,0,2,,"The vulnerable H doesn't know that this guy is playing a game called 'al taqiya'                *** (Precautionary denial of religious belief in the face of potential persecution. (Qu. 3:28 and 16:106) 

https://t.co/IbPB6fan6X",en,,,1698519799,96,social media analysis,unknown,unknown
,,,183478152,Ogiemore_Voice,,1718190468415279333,2023-10-28T19:15:43,2,,,1718345822184657335,1718190468415279333,1437853146257133569,CodeByPoonam,,,,,reply,0,,,1,0,,"@CodeByPoonam I need an AI for data analysis. AI that can scrape websites and social media platforms like twitter, Facebook",en,CodeByPoonam,,1698520543,168,social media analysis,unknown,unknown
https://avedex.cc/token/0x32b86b99441480a7e5bd3a26c124ec2373e3f015-eth,,,1587501508832202752,Mr_Lightspeed,,1718348804888396063,2023-10-28T19:27:35,124,,,1718348804888396063,,,,,,,,post,1,,,9,54,,"Hi everyone! #BADIDEAAI is now fully supported @aveaiofficial! 

Logo, project info, social media links, liquidity pool analysis, and more is now available at Ave Dex:

https://t.co/ov55rt3MkQ

$BAD #BAD",en,aveaiofficial,bad--|--badideaai,1698521255,2754,social media analysis,unknown,unknown
,,,718747351792398336,alex_avoigt,,1718354158082765294,2023-10-28T19:48:51,220,,,1718354158082765294,,,,,,,,post,3,,,32,18,,"X is the place to be if you want to validate your research, analysis, and conclusions.

You won't like everything you hear, but you'll know if you were right or wrong which makes the social media platform one of its kind.

And that's probably the main reason why mainstream media…",en,,,1698522531,26415,social media analysis,unknown,unknown
,,,1264328947631902725,hamzawealths,,1718354640901693907,2023-10-28T19:50:47,3,,,1718354643263037521,1718354640901693907,1264328947631902725,hamzawealths,,,,,reply,0,,,1,0,,"Data Entry.

Customer Service.

Stock Trading.

Language Translation.

Content Generation.

Repetitive Manufacturing.

Traffic Management.

Financial Analysis.

Email Filtering.

Social Media Posting.

Data Analysis.

Quality Control.

Legal Research.

Surveillance.",en,,,1698522647,15,social media analysis,unknown,unknown
,,,976618485764702208,iZOOM7,,1718421239817969666,2023-10-29T00:15:24,81,,,1718421239817969666,,,,,,,,post,0,,,13,3,,"I’m not going to call anyone out directly

But I find that calling out a kid who posts his swing on social media and criticizing it with swing analysis that wasn’t asked for, to be pretty distasteful

If the player asks for advice or tips then have at it

But you’re probably…",en,,,1698538524,23886,social media analysis,unknown,unknown
,,,1662675508558180353,crafty_coconut,,1718470737281917034,2023-10-29T03:56:40,20,,,1718476921565286649,1718470737281917034,1224374354324197387,MrViPR,,,,,reply,0,,,0,0,,"@MrViPR Fr, I dreaded going on social media, because there was barely any objective analysis. And the few there were was always made fun of.",en,MrViPR,,1698551800,376,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9lq4ttWUAAU9os.jpg,,1704360981680340992,_defence_intel,,1718522286217494927,2023-10-29T06:56:56,0,,,1718522286217494927,,,,,,,,post,0,,,1,0,,"Online Radicalisation Trends - Analysis

The internet has become a powerful tool for radicalisation. In this thread, we'll analyze the role of social media and online platforms in the global radicalization landscape, and strategies to counter online extremism.

#SocialMedia
1/10 https://t.co/phTdGUwRrs",en,,socialmedia,1698562616,5,social media analysis,unknown,unknown
,,,20666354,iiamit,,1718650520733167826,2023-10-29T15:26:29,8,,,1718650520733167826,,,,,,,,post,1,,,2,1,,"Here's everyone's favorite segment - unpopular opinion.
Trigger warning: truths, cold-hearted analysis, and danger to snowflake-woke-single-minded-social-media humans.
I support Israel.
I support Palestine.",en,,,1698593189,3386,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9nhc3FagAAYIO5.png--|--https://pbs.twimg.com/media/F9nhdgWbIAAAIdY.png,,2408058516,gallahadion,,1718651578692104313,2023-10-29T15:35:10,8,,,1718652704896274596,1718651578692104313,2408058516,gallahadion,,,,,reply,0,,,1,0,,this level of incisive analysis has no equivalent on social media https://t.co/EuOgSlwzL4,en,,,1698593710,222,social media analysis,unknown,unknown
,,,1535050579,jana_bacevic,,1718659195212304426,2023-10-29T16:00:57,16,,,1718659195212304426,,,,,,,,quote,0,1718428585285857333,jana_bacevic,1,5,,"Oh, and btw, if you're a journalist or platform looking for a comment/op-ed or an institution looking for analysis, feel free to contact me directly, rather than just lifting my analysis off social media and letting someone else write it/take credit. My DMs are open",en,,,1698595257,3030,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9nxkTdXsAA2P0w.jpg,,1465028055433297921,Larry63204614,,1718672715492540754,2023-10-29T16:54:41,70,,,1718672715492540754,,,,,,,,post,1,,,0,6,,"Combating Social Media Spam: How Theta Network Can Revolutionize X's Anti-Spam Efforts  (THE SOLUTION TO MULTIPLE ACCOUNT CREATION FOR SPAMMING PURPOSES: COMBATING RAMPANT SPAM ACCOUNTS: A CRITICAL ANALYSIS OF ""DOX COIN'S"" MALPRACTICES)

In the age of digital communication,… https://t.co/ILV6go5zkv",en,,,1698598481,1172,social media analysis,unknown,unknown
,,,1663051928463630336,pb_super_fan,,1718755060170240094,2023-10-29T22:21:53,13,,,1718755060170240094,,,,,,,,post,0,,,2,3,,"Ill-informed critics of Bully Watch data complain that their analysis sources data from facebook and nextdoor posts.

It's 2023, and there are well-established methods for research based on social media sources.

Automatic dismissal shows ignorance of modern research methods.",en,,,1698618113,357,social media analysis,unknown,unknown
https://www.socialinsider.io/blog/starbucks-social-media-strategy/,,,1701275863667318784,MichaelaMeleca,,1718777904211902850,2023-10-29T23:52:40,2,,,1718777904211902850,,,,,,,,post,0,,,3,0,,"Starbucks has a successful social network. They utilizes strategies to keep audiences engaged with their network. #COMM267 

Starbucks on Social Media - The Marketing Tactics Behind the Brand’s Social Popularity @socialinsiderio https://t.co/j3aqpqYrrE",en,socialinsiderio,comm267,1698623560,29,social media analysis,unknown,unknown
https://fedica.com/blog/increase-sales-using-audience-research-data-and-social-media-advertising/--|--https://twitter.com/FedicaHQ/status/1663995666308136965,,,368711188,FedicaHQ,,1718803291331862880,2023-10-30T01:33:33,2,,,1718803291331862880,,,,,,,,quote,0,1663995666308136965,FedicaHQ,0,0,,"Yes - You can increase sales with audience analysis. Here's how:

👉 https://t.co/r8yyTVwALe

https://t.co/2DKjhyTbYm",en,,,1698629613,5997,social media analysis,unknown,unknown
,,,1668988147382857729,IAm_Hashir17,,1718809721136964005,2023-10-30T01:59:06,1,,,1718809721136964005,,,,,,,,post,0,,,0,0,,"Here is a list of the 10 essential skills for Digital Marketing
  
SEO (Search Engine Optimization)
Content Marketing
Social Media Marketing
Paid Advertising (PPC)
Email Marketing
Data Analysis and Interpretation
Copywriting
Graphic Design 
Marketing Automation
Project Management",en,,,1698631146,24,social media analysis,unknown,unknown
,,,1530357075939033088,kesarva,,1718823300695281944,2023-10-30T02:53:03,0,,,1718823300695281944,,,,,,,,quote,0,1718764830608228353,qintelpro_,0,0,,"Most donkey analysis ever. NATO only compelled when member state is attacked. Not when the member state attacks. 
From where do such choicest wild asses converge on Social Media ?",en,,,1698634383,77,social media analysis,unknown,unknown
,,,286094097,Mukulaa,,1718825082192089090,2023-10-30T03:00:08,194,0.26438458,32.5386528,1718825082192089090,,,,UG,Uganda,"Kampala, Uganda",admin,post,6,,,65,47,,"When you get educated you acquire the tools of analysis,violence therefore is the language of the inarticulate misinformed and misguided……physical, emotional,verbal,social media or any form of communication that is violent is a breakdown of common logic and intellectualism and…",en,,,1698634808,18140,social media analysis,unknown,unknown
,,,1695755886432563201,Jack30046,,1718853869239734559,2023-10-30T04:54:31,0,,,1718853869239734559,,,,,,,,post,0,,,0,0,,AI can analyze social media data to track trends and public sentiment. How has social media data analysis influenced your decisions?,en,,,1698641671,4,social media analysis,unknown,unknown
,,,1506118188768976898,William__Justin,,1718872829079531882,2023-10-30T06:09:52,0,,,1718872829079531882,,,,,,,,post,0,,,0,0,,"Social media management is a skill.

Just like graphic design, video editing, writing, digital strategy, data analysis, crisis comms, marketing, photography — are all individual skills and professions.

Somehow, we’ve conveniently balled them up into the title, social media mgr.",en,,,1698646192,9,social media analysis,unknown,unknown
https://seecheck.org/index.php/2023/07/24/there-was-no-fire-at-the-cebine-event/,https://pbs.twimg.com/media/F8tz0jUWUAA8w7g.jpg,,1255593465704058881,SeeCheck1,,1718885445449515381,2023-10-30T07:00:00,0,,,1718885445449515381,,,,,,,,post,0,,,0,0,,"False claims about a fire incident at a ceremony marking the anniversary of the founding of the Communist Party of Slovenia in Čebine emerged on social media.

Analysis by @razkrinkavanje explains what actually happened. 

https://t.co/fg6ObvII6y https://t.co/57fiC7ROxY",en,razkrinkavanje,,1698649200,16,social media analysis,unknown,unknown
,,,45809927,ImMihir05,,1718932262098735374,2023-10-30T10:06:02,0,,,1718932262098735374,,,,,,,,quote,0,1718899751775813841,aashish_shukla7,0,0,,Truly @wwasay  is one the best cricketing mind on Twitter/Social Media space . Perfect analysis of that Rohit Sharma shot. Truly shot of the tournament,en,wwasay,,1698660362,215,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9rjqqIa4AAKNVf.jpg,,1447888003951575040,aparajey_camp,,1718936540930580843,2023-10-30T10:23:02,1,,,1718936540930580843,,,,,,,,post,0,,,0,0,,"📊 Excel is your secret weapon for data organization and analysis.

Master it, and you'll streamline your work like a pro!
#Aparajey #SocialMedia #MSExcel https://t.co/iHYoJbcdeN",en,,aparajey--|--msexcel--|--socialmedia,1698661382,7,social media analysis,unknown,unknown
,,,3299065978,PeterMIOM,,1718937018686722206,2023-10-30T10:24:56,0,,,1718937018686722206,,,,,,,,post,0,,,0,0,,"Social media has turned the crisis in Gaza into a toxic political football

Pretty horrendous to see far-removed ""commentators"" taking extremist views while lacking any expertise, nuance 

Best to tune it out and listen to real news/analysis",en,,,1698661496,21,social media analysis,unknown,unknown
,,,1710732765891907584,cadCodecMu,,1718939475424825761,2023-10-30T10:34:41,1,,,1718939475424825761,,,,,,,,post,0,,,0,0,,Focusing on chart analysis rather than relying on social media for trading #BTC #coin #okx,en,,btc--|--coin--|--okx,1698662081,7,social media analysis,unknown,unknown
,,,1083854170984194048,NUFWAR,,1718858804547440746,2023-10-30T11:18:25,0,,,1718950477373579557,1718858804547440746,19899980,caitoz,,,,,reply,0,,,0,1,,"@caitoz You have huge world support on social media. Head and shoulders above most others for what passes as analysis, but which is really just propaganda drivel. I noticed your quality quite a ways back, and I'm glad I did. I know you won't let these bastards intimidate you.",en,caitoz,,1698664705,7,social media analysis,unknown,unknown
,,,1297260424614891520,VinnieRots,,1718952302566936588,2023-10-30T11:25:40,160,,,1718952302566936588,,,,,,,,post,4,,,27,75,,"Ukifanya analysis vizuri utapata watu wengi hii TL ni watu wa KCSE - B ,B+ na B- . Hawa ni watu very reluctant and social media addicts",in,,,1698665140,4226,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9r5NpaXMAA4DCs.jpg,,397755789,basedintel,,1718960226655744510,2023-10-30T11:57:09,1,,,1718960226655744510,,,,,,,,quote,0,1718817752931000730,endwokeness,0,0,,"The Chinese have no illusions about the ""white Left"".  

Red fascists understand how their fifth column thinks & so find it easy to manipulate them via algorithms on Tik Tok & other social media sites that prioritize  emotive imagery over sober rationality & empirical analysis. https://t.co/kGffamDDJr",en,,,1698667029,46,social media analysis,unknown,unknown
,https://pbs.twimg.com/media/F9r6XLCbUAAo7px.jpg,,1470470475281272837,JuanChavMaci,,1718961496322089035,2023-10-30T12:02:12,0,,,1718961496322089035,,,,,,,,post,0,,,1,0,,"In a detailed analysis shared on social media today, renowned crypto analyst Egrag points to several bullish indicators in the XRP price structure, suggesting the potential for an imminent breakout. Egrag evaluated various timeframes, identifying a series of technical… #XRP https://t.co/1rxcPTvGAG",en,,xrp,1698667332,162,social media analysis,unknown,unknown
